sensor_id,asset_id,component_id,timestamp,sensor_type,value
SEN-AS-1009-RPM-0030,AS-1009,SEN-1009,2024-01-01T07:15:00,RPM,2080.5845
SEN-AS-1009-RPM-0031,AS-1009,ENG-1009,2024-01-01T07:30:00,RPM,2054.74
SEN-AS-1009-RPM-0031,AS-1009,SEN-1009,2024-01-01T07:30:00,RPM,2054.74
SEN-AS-1009-RPM-0032,AS-1009,ENG-1009,2024-01-01T07:45:00,RPM,2053.2973
SEN-AS-1009-RPM-0032,AS-1009,SEN-1009,2024-01-01T07:45:00,RPM,2053.2973
SEN-AS-1009-RPM-0033,AS-1009,ENG-1009,2024-01-01T08:00:00,RPM,2031.8201
SEN-AS-1009-RPM-0033,AS-1009,SEN-1009,2024-01-01T08:00:00,RPM,2031.8201
SEN-AS-1009-RPM-0034,AS-1009,ENG-1009,2024-01-01T08:15:00,RPM,2071.061
SEN-AS-1009-RPM-0034,AS-1009,SEN-1009,2024-01-01T08:15:00,RPM,2071.061
SEN-AS-1009-RPM-0035,AS-1009,ENG-1009,2024-01-01T08:30:00,RPM,2063.2685
SEN-AS-1009-RPM-0035,AS-1009,SEN-1009,2024-01-01T08:30:00,RPM,2063.2685
SEN-AS-1009-RPM-0036,AS-1009,ENG-1009,2024-01-01T08:45:00,RPM,1971.9746
SEN-AS-1009-RPM-0036,AS-1009,SEN-1009,2024-01-01T08:45:00,RPM,1971.9746
SEN-AS-1009-RPM-0037,AS-1009,ENG-1009,2024-01-01T09:00:00,RPM,2100.2666
SEN-AS-1009-RPM-0037,AS-1009,SEN-1009,2024-01-01T09:00:00,RPM,2100.2666
SEN-AS-1009-RPM-0038,AS-1009,ENG-1009,2024-01-01T09:15:00,RPM,2027.9696
SEN-AS-1009-RPM-0038,AS-1009,SEN-1009,2024-01-01T09:15:00,RPM,2027.9696
SEN-AS-1009-RPM-0039,AS-1009,ENG-1009,2024-01-01T09:30:00,RPM,2027.4943
SEN-AS-1009-RPM-0039,AS-1009,SEN-1009,2024-01-01T09:30:00,RPM,2027.4943
SEN-AS-1009-RPM-0040,AS-1009,ENG-1009,2024-01-01T09:45:00,RPM,2074.5754
SEN-AS-1009-RPM-0040,AS-1009,SEN-1009,2024-01-01T09:45:00,RPM,2074.5754
SEN-AS-1009-RPM-0041,AS-1009,ENG-1009,2024-01-01T10:00:00,RPM,2107.7602
SEN-AS-1009-RPM-0041,AS-1009,SEN-1009,2024-01-01T10:00:00,RPM,2107.7602
SEN-AS-1009-RPM-0042,AS-1009,ENG-1009,2024-01-01T10:15:00,RPM,2054.9164
SEN-AS-1009-RPM-0042,AS-1009,SEN-1009,2024-01-01T10:15:00,RPM,2054.9164
SEN-AS-1009-RPM-0043,AS-1009,ENG-1009,2024-01-01T10:30:00,RPM,2031.9147
SEN-AS-1009-RPM-0043,AS-1009,SEN-1009,2024-01-01T10:30:00,RPM,2031.9147
SEN-AS-1009-RPM-0044,AS-1009,ENG-1009,2024-01-01T10:45:00,RPM,2085.4251
SEN-AS-1009-RPM-0044,AS-1009,SEN-1009,2024-01-01T10:45:00,RPM,2085.4251
SEN-AS-1009-RPM-0045,AS-1009,ENG-1009,2024-01-01T11:00:00,RPM,1973.5869
SEN-AS-1009-RPM-0045,AS-1009,SEN-1009,2024-01-01T11:00:00,RPM,1973.5869
SEN-AS-1009-RPM-0046,AS-1009,ENG-1009,2024-01-01T11:15:00,RPM,1989.6004
SEN-AS-1009-RPM-0046,AS-1009,SEN-1009,2024-01-01T11:15:00,RPM,1989.6004
SEN-AS-1009-RPM-0047,AS-1009,ENG-1009,2024-01-01T11:30:00,RPM,2009.9831
SEN-AS-1009-RPM-0047,AS-1009,SEN-1009,2024-01-01T11:30:00,RPM,2009.9831
SEN-AS-1009-RPM-0048,AS-1009,ENG-1009,2024-01-01T11:45:00,RPM,1989.19
SEN-AS-1009-RPM-0048,AS-1009,SEN-1009,2024-01-01T11:45:00,RPM,1989.19
SEN-AS-1009-RPM-0049,AS-1009,ENG-1009,2024-01-01T12:00:00,RPM,2044.2002
SEN-AS-1009-RPM-0049,AS-1009,SEN-1009,2024-01-01T12:00:00,RPM,2044.2002
SEN-AS-1009-RPM-0050,AS-1009,ENG-1009,2024-01-01T12:15:00,RPM,2016.0549
SEN-AS-1009-RPM-0050,AS-1009,SEN-1009,2024-01-01T12:15:00,RPM,2016.0549
SEN-AS-1009-RPM-0051,AS-1009,ENG-1009,2024-01-01T12:30:00,RPM,2011.8154
SEN-AS-1009-RPM-0051,AS-1009,SEN-1009,2024-01-01T12:30:00,RPM,2011.8154
SEN-AS-1009-RPM-0052,AS-1009,ENG-1009,2024-01-01T12:45:00,RPM,2086.065
SEN-AS-1009-RPM-0052,AS-1009,SEN-1009,2024-01-01T12:45:00,RPM,2086.065
SEN-AS-1009-RPM-0053,AS-1009,ENG-1009,2024-01-01T13:00:00,RPM,2026.5272
SEN-AS-1009-RPM-0053,AS-1009,SEN-1009,2024-01-01T13:00:00,RPM,2026.5272
SEN-AS-1009-RPM-0054,AS-1009,ENG-1009,2024-01-01T13:15:00,RPM,2043.2779
SEN-AS-1009-RPM-0054,AS-1009,SEN-1009,2024-01-01T13:15:00,RPM,2043.2779
SEN-AS-1009-RPM-0055,AS-1009,ENG-1009,2024-01-01T13:30:00,RPM,2001.5389
SEN-AS-1009-RPM-0055,AS-1009,SEN-1009,2024-01-01T13:30:00,RPM,2001.5389
SEN-AS-1009-RPM-0056,AS-1009,ENG-1009,2024-01-01T13:45:00,RPM,2042.919
SEN-AS-1009-RPM-0056,AS-1009,SEN-1009,2024-01-01T13:45:00,RPM,2042.919
SEN-AS-1009-RPM-0057,AS-1009,ENG-1009,2024-01-01T14:00:00,RPM,2034.2741
SEN-AS-1009-RPM-0057,AS-1009,SEN-1009,2024-01-01T14:00:00,RPM,2034.2741
SEN-AS-1009-RPM-0058,AS-1009,ENG-1009,2024-01-01T14:15:00,RPM,2085.1892
SEN-AS-1009-RPM-0058,AS-1009,SEN-1009,2024-01-01T14:15:00,RPM,2085.1892
SEN-AS-1009-RPM-0059,AS-1009,ENG-1009,2024-01-01T14:30:00,RPM,2026.2525
SEN-AS-1009-RPM-0059,AS-1009,SEN-1009,2024-01-01T14:30:00,RPM,2026.2525
SEN-AS-1009-RPM-0060,AS-1009,ENG-1009,2024-01-01T14:45:00,RPM,2034.3596
SEN-AS-1009-RPM-0060,AS-1009,SEN-1009,2024-01-01T14:45:00,RPM,2034.3596
SEN-AS-1009-RPM-0061,AS-1009,ENG-1009,2024-01-01T15:00:00,RPM,2035.5028
SEN-AS-1009-RPM-0061,AS-1009,SEN-1009,2024-01-01T15:00:00,RPM,2035.5028
SEN-AS-1009-RPM-0062,AS-1009,ENG-1009,2024-01-01T15:15:00,RPM,2114.5823
SEN-AS-1009-RPM-0062,AS-1009,SEN-1009,2024-01-01T15:15:00,RPM,2114.5823
SEN-AS-1009-RPM-0063,AS-1009,ENG-1009,2024-01-01T15:30:00,RPM,2018.8367
SEN-AS-1009-RPM-0063,AS-1009,SEN-1009,2024-01-01T15:30:00,RPM,2018.8367
SEN-AS-1009-RPM-0064,AS-1009,ENG-1009,2024-01-01T15:45:00,RPM,2089.9405
SEN-AS-1009-RPM-0064,AS-1009,SEN-1009,2024-01-01T15:45:00,RPM,2089.9405
SEN-AS-1009-RPM-0065,AS-1009,ENG-1009,2024-01-01T16:00:00,RPM,2017.9343
SEN-AS-1009-RPM-0065,AS-1009,SEN-1009,2024-01-01T16:00:00,RPM,2017.9343
SEN-AS-1009-RPM-0066,AS-1009,ENG-1009,2024-01-01T16:15:00,RPM,1948.8328
SEN-AS-1009-RPM-0066,AS-1009,SEN-1009,2024-01-01T16:15:00,RPM,1948.8328
SEN-AS-1009-RPM-0067,AS-1009,ENG-1009,2024-01-01T16:30:00,RPM,2031.0919
SEN-AS-1009-RPM-0067,AS-1009,SEN-1009,2024-01-01T16:30:00,RPM,2031.0919
SEN-AS-1009-RPM-0068,AS-1009,ENG-1009,2024-01-01T16:45:00,RPM,2045.6481
SEN-AS-1009-RPM-0068,AS-1009,SEN-1009,2024-01-01T16:45:00,RPM,2045.6481
SEN-AS-1009-RPM-0069,AS-1009,ENG-1009,2024-01-01T17:00:00,RPM,2095.1095
SEN-AS-1009-RPM-0069,AS-1009,SEN-1009,2024-01-01T17:00:00,RPM,2095.1095
SEN-AS-1009-RPM-0070,AS-1009,ENG-1009,2024-01-01T17:15:00,RPM,1918.8403
SEN-AS-1009-RPM-0070,AS-1009,SEN-1009,2024-01-01T17:15:00,RPM,1918.8403
SEN-AS-1009-RPM-0071,AS-1009,ENG-1009,2024-01-01T17:30:00,RPM,1984.124
SEN-AS-1009-RPM-0071,AS-1009,SEN-1009,2024-01-01T17:30:00,RPM,1984.124
SEN-AS-1009-RPM-0072,AS-1009,ENG-1009,2024-01-01T17:45:00,RPM,2006.5913
SEN-AS-1009-RPM-0072,AS-1009,SEN-1009,2024-01-01T17:45:00,RPM,2006.5913
SEN-AS-1009-RPM-0073,AS-1009,ENG-1009,2024-01-01T18:00:00,RPM,2010.6479
SEN-AS-1009-RPM-0073,AS-1009,SEN-1009,2024-01-01T18:00:00,RPM,2010.6479
SEN-AS-1009-RPM-0074,AS-1009,ENG-1009,2024-01-01T18:15:00,RPM,1997.6179
SEN-AS-1009-RPM-0074,AS-1009,SEN-1009,2024-01-01T18:15:00,RPM,1997.6179
SEN-AS-1009-RPM-0075,AS-1009,ENG-1009,2024-01-01T18:30:00,RPM,2056.3928
SEN-AS-1009-RPM-0075,AS-1009,SEN-1009,2024-01-01T18:30:00,RPM,2056.3928
SEN-AS-1009-RPM-0076,AS-1009,ENG-1009,2024-01-01T18:45:00,RPM,2114.4651
SEN-AS-1009-RPM-0076,AS-1009,SEN-1009,2024-01-01T18:45:00,RPM,2114.4651
SEN-AS-1009-RPM-0077,AS-1009,ENG-1009,2024-01-01T19:00:00,RPM,2014.2439
SEN-AS-1009-RPM-0077,AS-1009,SEN-1009,2024-01-01T19:00:00,RPM,2014.2439
SEN-AS-1009-RPM-0078,AS-1009,ENG-1009,2024-01-01T19:15:00,RPM,1960.8025
SEN-AS-1009-RPM-0078,AS-1009,SEN-1009,2024-01-01T19:15:00,RPM,1960.8025
SEN-AS-1009-RPM-0079,AS-1009,ENG-1009,2024-01-01T19:30:00,RPM,2015.1869
SEN-AS-1009-RPM-0079,AS-1009,SEN-1009,2024-01-01T19:30:00,RPM,2015.1869
SEN-AS-1009-RPM-0080,AS-1009,ENG-1009,2024-01-01T19:45:00,RPM,2033.2026
SEN-AS-1009-RPM-0080,AS-1009,SEN-1009,2024-01-01T19:45:00,RPM,2033.2026
SEN-AS-1009-RPM-0081,AS-1009,ENG-1009,2024-01-01T20:00:00,RPM,2049.2427
SEN-AS-1009-RPM-0081,AS-1009,SEN-1009,2024-01-01T20:00:00,RPM,2049.2427
SEN-AS-1009-RPM-0082,AS-1009,ENG-1009,2024-01-01T20:15:00,RPM,2056.4802
SEN-AS-1009-RPM-0082,AS-1009,SEN-1009,2024-01-01T20:15:00,RPM,2056.4802
SEN-AS-1009-RPM-0083,AS-1009,ENG-1009,2024-01-01T20:30:00,RPM,2080.8225
SEN-AS-1009-RPM-0083,AS-1009,SEN-1009,2024-01-01T20:30:00,RPM,2080.8225
SEN-AS-1009-RPM-0084,AS-1009,ENG-1009,2024-01-01T20:45:00,RPM,2097.7256
SEN-AS-1009-RPM-0084,AS-1009,SEN-1009,2024-01-01T20:45:00,RPM,2097.7256
SEN-AS-1009-RPM-0085,AS-1009,ENG-1009,2024-01-01T21:00:00,RPM,2013.1392
SEN-AS-1009-RPM-0085,AS-1009,SEN-1009,2024-01-01T21:00:00,RPM,2013.1392
SEN-AS-1009-RPM-0086,AS-1009,ENG-1009,2024-01-01T21:15:00,RPM,2072.6987
SEN-AS-1009-RPM-0086,AS-1009,SEN-1009,2024-01-01T21:15:00,RPM,2072.6987
SEN-AS-1009-RPM-0087,AS-1009,ENG-1009,2024-01-01T21:30:00,RPM,2054.8149
SEN-AS-1009-RPM-0087,AS-1009,SEN-1009,2024-01-01T21:30:00,RPM,2054.8149
SEN-AS-1009-RPM-0088,AS-1009,ENG-1009,2024-01-01T21:45:00,RPM,1991.8454
SEN-AS-1009-RPM-0088,AS-1009,SEN-1009,2024-01-01T21:45:00,RPM,1991.8454
SEN-AS-1009-RPM-0089,AS-1009,ENG-1009,2024-01-01T22:00:00,RPM,2050.4018
SEN-AS-1009-RPM-0089,AS-1009,SEN-1009,2024-01-01T22:00:00,RPM,2050.4018
SEN-AS-1009-RPM-0090,AS-1009,ENG-1009,2024-01-01T22:15:00,RPM,2132.396
SEN-AS-1009-RPM-0090,AS-1009,SEN-1009,2024-01-01T22:15:00,RPM,2132.396
SEN-AS-1009-RPM-0091,AS-1009,ENG-1009,2024-01-01T22:30:00,RPM,2038.0735
SEN-AS-1009-RPM-0091,AS-1009,SEN-1009,2024-01-01T22:30:00,RPM,2038.0735
SEN-AS-1009-RPM-0092,AS-1009,ENG-1009,2024-01-01T22:45:00,RPM,2003.0928
SEN-AS-1009-RPM-0092,AS-1009,SEN-1009,2024-01-01T22:45:00,RPM,2003.0928
SEN-AS-1009-RPM-0093,AS-1009,ENG-1009,2024-01-01T23:00:00,RPM,2045.0274
SEN-AS-1009-RPM-0093,AS-1009,SEN-1009,2024-01-01T23:00:00,RPM,2045.0274
SEN-AS-1009-RPM-0094,AS-1009,ENG-1009,2024-01-01T23:15:00,RPM,2064.6879
SEN-AS-1009-RPM-0094,AS-1009,SEN-1009,2024-01-01T23:15:00,RPM,2064.6879
SEN-AS-1009-RPM-0095,AS-1009,ENG-1009,2024-01-01T23:30:00,RPM,1973.1392
SEN-AS-1009-RPM-0095,AS-1009,SEN-1009,2024-01-01T23:30:00,RPM,1973.1392
SEN-AS-1009-RPM-0096,AS-1009,ENG-1009,2024-01-01T23:45:00,RPM,2032.8063
SEN-AS-1009-RPM-0096,AS-1009,SEN-1009,2024-01-01T23:45:00,RPM,2032.8063
SEN-AS-1009-RPM-0097,AS-1009,ENG-1009,2024-01-02T00:00:00,RPM,2105.8363
SEN-AS-1009-RPM-0097,AS-1009,SEN-1009,2024-01-02T00:00:00,RPM,2105.8363
SEN-AS-1009-RPM-0098,AS-1009,ENG-1009,2024-01-02T00:15:00,RPM,1983.4033
SEN-AS-1009-RPM-0098,AS-1009,SEN-1009,2024-01-02T00:15:00,RPM,1983.4033
SEN-AS-1009-RPM-0099,AS-1009,ENG-1009,2024-01-02T00:30:00,RPM,1973.7245
SEN-AS-1009-RPM-0099,AS-1009,SEN-1009,2024-01-02T00:30:00,RPM,1973.7245
SEN-AS-1009-RPM-0100,AS-1009,ENG-1009,2024-01-02T00:45:00,RPM,2051.6384
SEN-AS-1009-RPM-0100,AS-1009,SEN-1009,2024-01-02T00:45:00,RPM,2051.6384
SEN-AS-1009-RPM-0101,AS-1009,ENG-1009,2024-01-02T01:00:00,RPM,2028.8656
SEN-AS-1009-RPM-0101,AS-1009,SEN-1009,2024-01-02T01:00:00,RPM,2028.8656
SEN-AS-1009-RPM-0102,AS-1009,ENG-1009,2024-01-02T01:15:00,RPM,2005.7035
SEN-AS-1009-RPM-0102,AS-1009,SEN-1009,2024-01-02T01:15:00,RPM,2005.7035
SEN-AS-1009-RPM-0103,AS-1009,ENG-1009,2024-01-02T01:30:00,RPM,2081.9701
SEN-AS-1009-RPM-0103,AS-1009,SEN-1009,2024-01-02T01:30:00,RPM,2081.9701
SEN-AS-1009-RPM-0104,AS-1009,ENG-1009,2024-01-02T01:45:00,RPM,2086.3104
SEN-AS-1009-RPM-0104,AS-1009,SEN-1009,2024-01-02T01:45:00,RPM,2086.3104
SEN-AS-1009-RPM-0105,AS-1009,ENG-1009,2024-01-02T02:00:00,RPM,2057.123
SEN-AS-1009-RPM-0105,AS-1009,SEN-1009,2024-01-02T02:00:00,RPM,2057.123
SEN-AS-1009-RPM-0106,AS-1009,ENG-1009,2024-01-02T02:15:00,RPM,2005.3799
SEN-AS-1009-RPM-0106,AS-1009,SEN-1009,2024-01-02T02:15:00,RPM,2005.3799
SEN-AS-1009-RPM-0107,AS-1009,ENG-1009,2024-01-02T02:30:00,RPM,2045.2042
SEN-AS-1009-RPM-0107,AS-1009,SEN-1009,2024-01-02T02:30:00,RPM,2045.2042
SEN-AS-1009-RPM-0108,AS-1009,ENG-1009,2024-01-02T02:45:00,RPM,2082.9472
SEN-AS-1009-RPM-0108,AS-1009,SEN-1009,2024-01-02T02:45:00,RPM,2082.9472
SEN-AS-1009-RPM-0109,AS-1009,ENG-1009,2024-01-02T03:00:00,RPM,1993.5656
SEN-AS-1009-RPM-0109,AS-1009,SEN-1009,2024-01-02T03:00:00,RPM,1993.5656
SEN-AS-1009-RPM-0110,AS-1009,ENG-1009,2024-01-02T03:15:00,RPM,2047.756
SEN-AS-1009-RPM-0110,AS-1009,SEN-1009,2024-01-02T03:15:00,RPM,2047.756
SEN-AS-1009-RPM-0111,AS-1009,ENG-1009,2024-01-02T03:30:00,RPM,1992.792
SEN-AS-1009-RPM-0111,AS-1009,SEN-1009,2024-01-02T03:30:00,RPM,1992.792
SEN-AS-1009-RPM-0112,AS-1009,ENG-1009,2024-01-02T03:45:00,RPM,2110.319
SEN-AS-1009-RPM-0112,AS-1009,SEN-1009,2024-01-02T03:45:00,RPM,2110.319
SEN-AS-1009-RPM-0113,AS-1009,ENG-1009,2024-01-02T04:00:00,RPM,2021.4596
SEN-AS-1009-RPM-0113,AS-1009,SEN-1009,2024-01-02T04:00:00,RPM,2021.4596
SEN-AS-1009-RPM-0114,AS-1009,ENG-1009,2024-01-02T04:15:00,RPM,2001.7592
SEN-AS-1009-RPM-0114,AS-1009,SEN-1009,2024-01-02T04:15:00,RPM,2001.7592
SEN-AS-1009-RPM-0115,AS-1009,ENG-1009,2024-01-02T04:30:00,RPM,2141.664
SEN-AS-1009-RPM-0115,AS-1009,SEN-1009,2024-01-02T04:30:00,RPM,2141.664
SEN-AS-1009-RPM-0116,AS-1009,ENG-1009,2024-01-02T04:45:00,RPM,2059.3159
SEN-AS-1009-RPM-0116,AS-1009,SEN-1009,2024-01-02T04:45:00,RPM,2059.3159
SEN-AS-1009-RPM-0117,AS-1009,ENG-1009,2024-01-02T05:00:00,RPM,2059.567
SEN-AS-1009-RPM-0117,AS-1009,SEN-1009,2024-01-02T05:00:00,RPM,2059.567
SEN-AS-1009-RPM-0118,AS-1009,ENG-1009,2024-01-02T05:15:00,RPM,2000.5291
SEN-AS-1009-RPM-0118,AS-1009,SEN-1009,2024-01-02T05:15:00,RPM,2000.5291
SEN-AS-1009-RPM-0119,AS-1009,ENG-1009,2024-01-02T05:30:00,RPM,2137.7634
SEN-AS-1009-RPM-0119,AS-1009,SEN-1009,2024-01-02T05:30:00,RPM,2137.7634
SEN-AS-1009-RPM-0120,AS-1009,ENG-1009,2024-01-02T05:45:00,RPM,1979.4116
SEN-AS-1009-RPM-0120,AS-1009,SEN-1009,2024-01-02T05:45:00,RPM,1979.4116
SEN-AS-1009-RPM-0121,AS-1009,ENG-1009,2024-01-02T06:00:00,RPM,2059.6495
SEN-AS-1009-RPM-0121,AS-1009,SEN-1009,2024-01-02T06:00:00,RPM,2059.6495
SEN-AS-1009-RPM-0122,AS-1009,ENG-1009,2024-01-02T06:15:00,RPM,2074.4843
SEN-AS-1009-RPM-0122,AS-1009,SEN-1009,2024-01-02T06:15:00,RPM,2074.4843
SEN-AS-1009-RPM-0123,AS-1009,ENG-1009,2024-01-02T06:30:00,RPM,2095.6646
SEN-AS-1009-RPM-0123,AS-1009,SEN-1009,2024-01-02T06:30:00,RPM,2095.6646
SEN-AS-1009-RPM-0124,AS-1009,ENG-1009,2024-01-02T06:45:00,RPM,2037.2317
SEN-AS-1009-RPM-0124,AS-1009,SEN-1009,2024-01-02T06:45:00,RPM,2037.2317
SEN-AS-1009-RPM-0125,AS-1009,ENG-1009,2024-01-02T07:00:00,RPM,2151.2156
SEN-AS-1009-RPM-0125,AS-1009,SEN-1009,2024-01-02T07:00:00,RPM,2151.2156
SEN-AS-1009-RPM-0126,AS-1009,ENG-1009,2024-01-02T07:15:00,RPM,2078.0183
SEN-AS-1009-RPM-0126,AS-1009,SEN-1009,2024-01-02T07:15:00,RPM,2078.0183
SEN-AS-1009-RPM-0127,AS-1009,ENG-1009,2024-01-02T07:30:00,RPM,2106.1763
SEN-AS-1009-RPM-0127,AS-1009,SEN-1009,2024-01-02T07:30:00,RPM,2106.1763
SEN-AS-1009-RPM-0128,AS-1009,ENG-1009,2024-01-02T07:45:00,RPM,2035.4541
SEN-AS-1009-RPM-0128,AS-1009,SEN-1009,2024-01-02T07:45:00,RPM,2035.4541
SEN-AS-1009-RPM-0129,AS-1009,ENG-1009,2024-01-02T08:00:00,RPM,1953.8153
SEN-AS-1009-RPM-0129,AS-1009,SEN-1009,2024-01-02T08:00:00,RPM,1953.8153
SEN-AS-1009-RPM-0130,AS-1009,ENG-1009,2024-01-02T08:15:00,RPM,2129.5426
SEN-AS-1009-RPM-0130,AS-1009,SEN-1009,2024-01-02T08:15:00,RPM,2129.5426
SEN-AS-1009-RPM-0131,AS-1009,ENG-1009,2024-01-02T08:30:00,RPM,2002.233
SEN-AS-1009-RPM-0131,AS-1009,SEN-1009,2024-01-02T08:30:00,RPM,2002.233
SEN-AS-1009-RPM-0132,AS-1009,ENG-1009,2024-01-02T08:45:00,RPM,1978.3165
SEN-AS-1009-RPM-0132,AS-1009,SEN-1009,2024-01-02T08:45:00,RPM,1978.3165
SEN-AS-1009-RPM-0133,AS-1009,ENG-1009,2024-01-02T09:00:00,RPM,1967.4953
SEN-AS-1009-RPM-0133,AS-1009,SEN-1009,2024-01-02T09:00:00,RPM,1967.4953
SEN-AS-1009-RPM-0134,AS-1009,ENG-1009,2024-01-02T09:15:00,RPM,1956.6942
SEN-AS-1009-RPM-0134,AS-1009,SEN-1009,2024-01-02T09:15:00,RPM,1956.6942
SEN-AS-1009-RPM-0135,AS-1009,ENG-1009,2024-01-02T09:30:00,RPM,2026.5331
SEN-AS-1009-RPM-0135,AS-1009,SEN-1009,2024-01-02T09:30:00,RPM,2026.5331
SEN-AS-1009-RPM-0136,AS-1009,ENG-1009,2024-01-02T09:45:00,RPM,2073.1742
SEN-AS-1009-RPM-0136,AS-1009,SEN-1009,2024-01-02T09:45:00,RPM,2073.1742
SEN-AS-1009-RPM-0137,AS-1009,ENG-1009,2024-01-02T10:00:00,RPM,2069.3818
SEN-AS-1009-RPM-0137,AS-1009,SEN-1009,2024-01-02T10:00:00,RPM,2069.3818
SEN-AS-1009-RPM-0138,AS-1009,ENG-1009,2024-01-02T10:15:00,RPM,2017.8862
SEN-AS-1009-RPM-0138,AS-1009,SEN-1009,2024-01-02T10:15:00,RPM,2017.8862
SEN-AS-1009-RPM-0139,AS-1009,ENG-1009,2024-01-02T10:30:00,RPM,2020.2456
SEN-AS-1009-RPM-0139,AS-1009,SEN-1009,2024-01-02T10:30:00,RPM,2020.2456
SEN-AS-1009-RPM-0140,AS-1009,ENG-1009,2024-01-02T10:45:00,RPM,2046.8882
SEN-AS-1009-RPM-0140,AS-1009,SEN-1009,2024-01-02T10:45:00,RPM,2046.8882
SEN-AS-1009-RPM-0141,AS-1009,ENG-1009,2024-01-02T11:00:00,RPM,2115.0608
SEN-AS-1009-RPM-0141,AS-1009,SEN-1009,2024-01-02T11:00:00,RPM,2115.0608
SEN-AS-1009-RPM-0142,AS-1009,ENG-1009,2024-01-02T11:15:00,RPM,2039.3875
SEN-AS-1009-RPM-0142,AS-1009,SEN-1009,2024-01-02T11:15:00,RPM,2039.3875
SEN-AS-1009-RPM-0143,AS-1009,ENG-1009,2024-01-02T11:30:00,RPM,2084.7288
SEN-AS-1009-RPM-0143,AS-1009,SEN-1009,2024-01-02T11:30:00,RPM,2084.7288
SEN-AS-1009-RPM-0144,AS-1009,ENG-1009,2024-01-02T11:45:00,RPM,2098.2479
SEN-AS-1009-RPM-0144,AS-1009,SEN-1009,2024-01-02T11:45:00,RPM,2098.2479
SEN-AS-1009-RPM-0145,AS-1009,ENG-1009,2024-01-02T12:00:00,RPM,2047.1464
SEN-AS-1009-RPM-0145,AS-1009,SEN-1009,2024-01-02T12:00:00,RPM,2047.1464
SEN-AS-1009-RPM-0146,AS-1009,ENG-1009,2024-01-02T12:15:00,RPM,1998.2287
SEN-AS-1009-RPM-0146,AS-1009,SEN-1009,2024-01-02T12:15:00,RPM,1998.2287
SEN-AS-1009-RPM-0147,AS-1009,ENG-1009,2024-01-02T12:30:00,RPM,1946.1434
SEN-AS-1009-RPM-0147,AS-1009,SEN-1009,2024-01-02T12:30:00,RPM,1946.1434
SEN-AS-1009-RPM-0148,AS-1009,ENG-1009,2024-01-02T12:45:00,RPM,1985.7668
SEN-AS-1009-RPM-0148,AS-1009,SEN-1009,2024-01-02T12:45:00,RPM,1985.7668
SEN-AS-1009-RPM-0149,AS-1009,ENG-1009,2024-01-02T13:00:00,RPM,2062.6325
SEN-AS-1009-RPM-0149,AS-1009,SEN-1009,2024-01-02T13:00:00,RPM,2062.6325
SEN-AS-1009-RPM-0150,AS-1009,ENG-1009,2024-01-02T13:15:00,RPM,2015.879
SEN-AS-1009-RPM-0150,AS-1009,SEN-1009,2024-01-02T13:15:00,RPM,2015.879
SEN-AS-1009-RPM-0151,AS-1009,ENG-1009,2024-01-02T13:30:00,RPM,2070.8571
SEN-AS-1009-RPM-0151,AS-1009,SEN-1009,2024-01-02T13:30:00,RPM,2070.8571
SEN-AS-1009-RPM-0152,AS-1009,ENG-1009,2024-01-02T13:45:00,RPM,2027.1147
SEN-AS-1009-RPM-0152,AS-1009,SEN-1009,2024-01-02T13:45:00,RPM,2027.1147
SEN-AS-1009-RPM-0153,AS-1009,ENG-1009,2024-01-02T14:00:00,RPM,2084.3785
SEN-AS-1009-RPM-0153,AS-1009,SEN-1009,2024-01-02T14:00:00,RPM,2084.3785
SEN-AS-1009-RPM-0154,AS-1009,ENG-1009,2024-01-02T14:15:00,RPM,2092.6918
SEN-AS-1009-RPM-0154,AS-1009,SEN-1009,2024-01-02T14:15:00,RPM,2092.6918
SEN-AS-1009-RPM-0155,AS-1009,ENG-1009,2024-01-02T14:30:00,RPM,2123.8841
SEN-AS-1009-RPM-0155,AS-1009,SEN-1009,2024-01-02T14:30:00,RPM,2123.8841
SEN-AS-1009-RPM-0156,AS-1009,ENG-1009,2024-01-02T14:45:00,RPM,2002.7969
SEN-AS-1009-RPM-0156,AS-1009,SEN-1009,2024-01-02T14:45:00,RPM,2002.7969
SEN-AS-1009-RPM-0157,AS-1009,ENG-1009,2024-01-02T15:00:00,RPM,1983.197
SEN-AS-1009-RPM-0157,AS-1009,SEN-1009,2024-01-02T15:00:00,RPM,1983.197
SEN-AS-1009-RPM-0158,AS-1009,ENG-1009,2024-01-02T15:15:00,RPM,2049.8057
SEN-AS-1009-RPM-0158,AS-1009,SEN-1009,2024-01-02T15:15:00,RPM,2049.8057
SEN-AS-1009-RPM-0159,AS-1009,ENG-1009,2024-01-02T15:30:00,RPM,2008.8355
SEN-AS-1009-RPM-0159,AS-1009,SEN-1009,2024-01-02T15:30:00,RPM,2008.8355
SEN-AS-1009-RPM-0160,AS-1009,ENG-1009,2024-01-02T15:45:00,RPM,2066.9728
SEN-AS-1009-RPM-0160,AS-1009,SEN-1009,2024-01-02T15:45:00,RPM,2066.9728
SEN-AS-1009-RPM-0161,AS-1009,ENG-1009,2024-01-02T16:00:00,RPM,2025.9802
SEN-AS-1009-RPM-0161,AS-1009,SEN-1009,2024-01-02T16:00:00,RPM,2025.9802
SEN-AS-1009-RPM-0162,AS-1009,ENG-1009,2024-01-02T16:15:00,RPM,2079.8417
